"使用量数据提取",
"",
"账户所有者 Live Id (AccountOwnerId)","账户名称 (Account Name)","服务管理员 Live Id (ServiceAdministratorId)", "订阅 Id (SubscriptionId)","订阅 Guid (SubscriptionGuid)","订阅名称 (Subscription Name)","日期 (Date)","月 (Month)","日 (Day)","年 (Year)","产品 (Product)","资源 GUID (Meter ID)","服务 (Meter Category)","服务类型 (Meter Sub-Category)","服务区域 (Meter Region)","服务资源 (Meter Name)","已消耗资源数量 (Consumed Quantity)","资源费率 (ResourceRate)","扩展的成本 (ExtendedCost)","服务子区域 (Resource Location)","服务信息 (Consumed Service)","组件 (Instance ID)","服务信息 1 (ServiceInfo1)","服务信息 2 (ServiceInfo2)","附加信息 (AdditionalInfo)","(Tags)","(Store Service Identifier)","(Department Name)","(Cost Center)","(Unit of Measure)","(Resource Group)",
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.007353","0","0.000000","All","MySQL Database on Azure","sql1","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.015874","0","0.000000","China North","Azure App Service","webapp-p2p-frontres","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000249","0","0.000000","China North","Compute","bjhzjk(hzweb01)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.132669","0","0.000000","China North","Compute","bjhzjkres(hz-hzsres)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.007597","0","0.000000","China North","Compute","cloud-p2p-front(vm-p2p-front)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.001080","0","0.000000","China North","Compute","cloud-test-p2p-back(vm-t-p-rest1)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.001017","0","0.000000","China North","Compute","cloud-test-p2p-front(vm-t-p-front1)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000062","0","0.000000","China North","Compute","cloud-wangqy-testdb(vm-testdb01)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.182117","0","0.000000","China North","Compute","hzcp-fmp(hzp-fmpext)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.001143","0","0.000000","China North","Compute","hzcp-p2p(hzp-p2p2)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.001778","0","0.000000","China North","Compute","hz-p2p(vm-p2p-ser)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000069","0","0.000000","China North","Storage","0gportalvhdsjtzhssgdl3xh","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000485","0","0.000000","China North","Storage","hzcrmser","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.002893","0","0.000000","China North","Storage","hzp2p","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000032","0","0.000000","China North","Storage","hzsp2p","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000136","0","0.000000","China North","Storage","hzsres","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000135","0","0.000000","China North","Storage","hzsshop","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Egress","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Data Transfer Egress","Data Transfr Egress","Zone 1","Data Transfr Egress (GB)","0.000069","0","0.000000","China North","Storage","hzstorage","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.005746","0","0.000000","All","MySQL Database on Azure","sql1","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000083","0","0.000000","China North","Compute","bjhzjk(hzweb01)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.011936","0","0.000000","China North","Compute","bjhzjkres(hz-hzsres)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.001901","0","0.000000","China North","Compute","cloud-p2p-front(vm-p2p-front)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000118","0","0.000000","China North","Compute","cloud-test-p2p-back(vm-t-p-rest1)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000129","0","0.000000","China North","Compute","cloud-test-p2p-front(vm-t-p-front1)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000020","0","0.000000","China North","Compute","cloud-wangqy-testdb(vm-testdb01)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.029004","0","0.000000","China North","Compute","hzcp-fmp(hzp-fmpext)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000162","0","0.000000","China North","Compute","hzcp-p2p(hzp-p2p2)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000555","0","0.000000","China North","Compute","hz-p2p(vm-p2p-ser)","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000079","0","0.000000","China North","Storage","0gportalvhdsjtzhssgdl3xh","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000418","0","0.000000","China North","Storage","hzcrmser","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.002443","0","0.000000","China North","Storage","hzp2p","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000028","0","0.000000","China North","Storage","hzsp2p","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000114","0","0.000000","China North","Storage","hzsres","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000113","0","0.000000","China North","Storage","hzsshop","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Data Transfer Ingress","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Data Transfr Ingress","Data Transfr Ingress","Zone 1","Data Transfr Ingress (GB)","0.000073","0","0.000000","China North","Storage","hzstorage","","","External","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","A1 VM","953fe2ae-f932-4f3d-b34d-b5d1f950fa25","Virtual Machines","A1 VM (Non-Windows)","China North","Compute Hours","48.000000","0.347600007424743","16.684800356387664000000","China North","Compute","cloud-p2p-front(vm-p2p-front)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","A1 VM","953fe2ae-f932-4f3d-b34d-b5d1f950fa25","Virtual Machines","A1 VM (Non-Windows)","China North","Compute Hours","48.000000","0.347600007424743","16.684800356387664000000","China North","Compute","cloud-test-p2p-back(vm-t-p-rest1)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","A1 VM","953fe2ae-f932-4f3d-b34d-b5d1f950fa25","Virtual Machines","A1 VM (Non-Windows)","China North","Compute Hours","48.000000","0.347600007424743","16.684800356387664000000","China North","Compute","cloud-test-p2p-front(vm-t-p-front1)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","A1 VM","953fe2ae-f932-4f3d-b34d-b5d1f950fa25","Virtual Machines","A1 VM (Non-Windows)","China North","Compute Hours","2.550011","0.347600007424743","0.886383842533176322173","China North","Compute","hzcp-p2p(hzp-p2p2)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","A1 VM","953fe2ae-f932-4f3d-b34d-b5d1f950fa25","Virtual Machines","A1 VM (Non-Windows)","China North","Compute Hours","96.000000","0.347600007424743","33.369600712775328000000","China North","Compute","hz-p2p(vm-p2p-ser)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Reserved IP Address Hours","26ce34b7-67b3-480d-9d1b-54a7fb80f67a","Reserved IP Address Hours","Reserved IP Address Hours","All Regions","Reserved IP Address Hours","240.000000","0.02725","6.54000000000","All","","","","","","","","Unassigned","","Reserved IP Address Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","App Service Basic Small","ba302f7a-078b-4141-a636-a76315ba44ce","Web Sites Small Basic","Web Sites Small Basic","All Regions","Web Sites Small Basic","24.000000","0.408902777777778","9.813666666666672000000","China North","Azure App Service","ChinaNorthwebspace","","","Default1","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Locally Redundant Disks/Page Blobs","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Locally Redundant Disks/Page Blobs","Locally Redundant Disks/Page Blobs","All Regions","Storage","0.122160","0.654288435121725","0.079927875234469926000","China North","Storage","0gportalvhdsjtzhssgdl3xh","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Locally Redundant Disks/Page Blobs","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Locally Redundant Disks/Page Blobs","Locally Redundant Disks/Page Blobs","All Regions","Storage","0.347330","0.654288435121725","0.227254002170828744250","China North","Storage","hzcrmser","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Locally Redundant Disks/Page Blobs","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Locally Redundant Disks/Page Blobs","Locally Redundant Disks/Page Blobs","All Regions","Storage","2.048085","0.654288435121725","1.340038329646278146625","China North","Storage","hzp2p","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Locally Redundant Disks/Page Blobs","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Locally Redundant Disks/Page Blobs","Locally Redundant Disks/Page Blobs","All Regions","Storage","0.235320","0.654288435121725","0.153967154552844327000","China North","Storage","hzsp2p","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Locally Redundant Disks/Page Blobs","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Locally Redundant Disks/Page Blobs","Locally Redundant Disks/Page Blobs","All Regions","Storage","1.420872","0.654288435121725","0.929660117388275644200","China North","Storage","hzsres","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Locally Redundant Disks/Page Blobs","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Locally Redundant Disks/Page Blobs","Locally Redundant Disks/Page Blobs","All Regions","Storage","0.245064","0.654288435121725","0.160342541064670415400","China North","Storage","hzsshop","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Locally Redundant Disks/Page Blobs","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Locally Redundant Disks/Page Blobs","Locally Redundant Disks/Page Blobs","All Regions","Storage","0.335952","0.654288435121725","0.219809508356013757200","China North","Storage","hzstorage","","","","","","Unassigned","","GB",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Basic.A1 VM","b8b227a6-d291-423a-8dbf-423c9dd94a94","Virtual Machines","Basic.A1 VM (Non-Windows)","All Regions","Compute Hours","72.000000","0.299700347145406","21.578424994469232000000","China North","Compute","bjhzjk(hzweb01)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Basic.A1 VM","b8b227a6-d291-423a-8dbf-423c9dd94a94","Virtual Machines","Basic.A1 VM (Non-Windows)","All Regions","Compute Hours","24.000000","0.299700347145406","7.192808331489744000000","China North","Compute","bjhzjkres(hz-hzsres)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Basic.A1 VM","b8b227a6-d291-423a-8dbf-423c9dd94a94","Virtual Machines","Basic.A1 VM (Non-Windows)","All Regions","Compute Hours","71.983353","0.299700347145406","21.573435882790302426318","China North","Compute","cloud-test-p2p-back(vm-t-p-rest1)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Basic.A1 VM","b8b227a6-d291-423a-8dbf-423c9dd94a94","Virtual Machines","Basic.A1 VM (Non-Windows)","All Regions","Compute Hours","24.000000","0.299700347145406","7.192808331489744000000","China North","Compute","hzcp-fmp(hzp-fmpext)","","OpenLogic","ComputeSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Basic.A0 VM","d4d98456-7fe3-45dc-aac3-05e2af2bbba4","Virtual Machines","Basic.A0 VM (Non-Windows)","All Regions","Compute Hours","48.000000","0.0825996472751711","3.9647830692082128000000","China North","Compute","bjhzjk(hzweb01)","","","ComputeXSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Basic.A0 VM","d4d98456-7fe3-45dc-aac3-05e2af2bbba4","Virtual Machines","Basic.A0 VM (Non-Windows)","All Regions","Compute Hours","35.950038","0.0825996472751711","2.9694604583289975015018","China North","Compute","cloud-wangqy-testdb(vm-testdb01)","","OpenLogic","ComputeXSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Basic.A0 VM","d4d98456-7fe3-45dc-aac3-05e2af2bbba4","Virtual Machines","Basic.A0 VM (Non-Windows)","All Regions","Compute Hours","49.750035","0.0825996472751711","4.1093353429274168559885","China North","Compute","hz-p2p(vm-p2p-ser)","","OpenLogic","ComputeXSmall","","","Unassigned","","Hours",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Transactions","964c283a-83a3-4dd4-8baf-59511998fe8b","Transactions Storage","Transactions Storage","All Regions","Storage Transactions ","0.986900","0","0.000000","China North","Storage","0gportalvhdsjtzhssgdl3xh","","","","","","Unassigned","","Storage Transactions",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Transactions","964c283a-83a3-4dd4-8baf-59511998fe8b","Transactions Storage","Transactions Storage","All Regions","Storage Transactions ","12.411100","0","0.000000","China North","Storage","hzcrmser","","","","","","Unassigned","","Storage Transactions",""
"hz@hzjkjt.partner.onmschina.cn","hzcorporation","","97413301","91b6e084-76f1-49e8-aa99-31381d15d63f","提前支付(Converted to EA)","09/01/2016","9","1","2016","Storage Transactions","964c283a-83a3-4dd4-8baf-59511998fe8b","Transactions Storage","Transactions Storage","All Regions","Storage Transactions ","59.161500","0","0.000000","China North","Storage","hzp2p","","","","","","Unassigned","","Storage Transactions",""
